time,cart_x,angle,force,cart_vx,angle_vel
17.263000011444092,146,-0.8243395064944875,15,66.66620042915044,-12.30456219119459
17.278000116348267,147,-0.9675664738702118,15,66.66620042915044,-9.548397713929425
17.292999982833862,148,-1.1902899496825317,15,66.66726006930095,-14.848363885518589
17.30900001525879,150,-1.441885555110905,15,124.99974668077307,-15.724693472271207
17.324000120162964,151,-1.699707098478888,15,66.66620042915044,-17.18798268512285
17.33899998664856,153,-1.9614033704925835,15,133.3345201386019,-17.446573425503562
17.355000019073486,154,-2.2655346029916,15,62.499873340386536,-19.008163510044174
17.371000051498413,156,-2.5636907166275478,15,124.99974668077307,-18.634719337908635
17.38700008392334,158,-2.8833404337787547,15,124.99974668077307,-19.978066835240814
17.401999950408936,159,3.0689931998592987,15,66.66726006930095,396.8257743729952
17.41700005531311,161,2.76786583362424,15,133.33240085830087,-20.075017352128622
17.433000087738037,162,2.5636907166275478,15,62.499873340386536,-12.760918951551858
17.449000120162964,164,2.279422598922567,15,124.99974668077307,-17.766721351271393
17.46399998664856,166,2.0019350675136787,15,133.3345201386019,-18.49933342242467
17.480000019073486,168,1.7717505904829935,-15,124.99974668077307,-14.386500659340934
17.496000051498413,170,1.5152978215491797,-15,124.99974668077307,-16.02826557615478
17.51099991798401,171,1.2899586021736937,-15,66.66726006930095,-15.022748341918781
17.526000022888184,169,1.115345255544003,-15,-133.33240085830087,-11.640808364019676
17.54200005531311,167,0.9420000403794636,-15,-124.99974668077307,-10.834053991945769
17.558000087738037,166,0.7590884461445261,-15,-62.499873340386536,-11.431951472171772
17.574000120162964,164,0.6137700950165683,-15,-124.99974668077307,-9.082378539531177
17.58899998664856,162,0.4801750296035269,-15,-133.3345201386019,-8.906416969866504
17.604000091552734,159,0.35662013595143194,-15,-199.99860128745132,-8.236935304212931
17.62000012397766,158,0.2808377246212029,-15,-62.499873340386536,-4.73639110956839
17.634999990463257,156,0.1682067718570861,-15,-133.3345201386019,-7.508797019778524
17.651000022888184,154,0.05549850524571683,-15,-124.99974668077307,-7.044252387625096
17.66700005531311,152,-0.07393903765794034,-15,-124.99974668077307,-8.08983003696942
17.681999921798706,150,-0.18648690166721676,-15,-133.3345201386019,-7.5032577201507475
